step, arrivals_sum, infringement_sum, reward 
368002,1419, 5091, -409797.4483612051
368502,1424, 5091, -71055.64897846419
369002,1430, 5101, -283560.13330751844
369502,1437, 5103, -120478.62012398266
370002,1448, 5103, -80960.43068130565
370502,1457, 5108, -176899.81226216373
371002,1472, 5115, -225487.860329729
371502,1480, 5125, -286152.4946237507
372002,1491, 5132, -223852.27703796
372502,1500, 5137, -178488.5630764711
373002,1505, 5141, -168610.8919431637
373502,1513, 5142, -98385.46948233724
374002,1520, 5143, -114217.3907207381
374502,1532, 5150, -217916.92502132396
375002,1546, 5161, -331934.7360720951
375502,1560, 5161, -101585.37094719596
376002,1569, 5168, -235169.9797437177
376502,1584, 5174, -208801.1659934579
377002,1592, 5179, -189758.79521123087
377502,1600, 5182, -132462.41462415882
378002,1604, 5182, -79911.62610120379
378502,1615, 5185, -138612.39301185674
379002,1623, 5191, -212025.27188485127
379502,1631, 5193, -132829.53644524192
380002,1640, 5193, -63161.85961848346
380502,1650, 5195, -114870.75962226836
381002,1661, 5195, -85914.24539808929
381502,1675, 5198, -132256.72881938092
382002,1687, 5198, -79360.63990022568
382502,1701, 5199, -87564.83690746228
