step, arrivals_sum, infringement_sum 
630002,55981, 2840
630502,56061, 2842
631002,56138, 2844
631502,56219, 2846
632002,56294, 2850
632502,56373, 2853
633002,56452, 2853
633502,56521, 2857
634002,56600, 2857
634502,56679, 2858
635002,56759, 2859
635502,56834, 2860
636002,56910, 2861
636502,56992, 2861
637002,57066, 2863
637502,57143, 2863
638002,57217, 2865
638502,57296, 2865
639002,57371, 2866
639502,57447, 2867
640002,57514, 2870
640502,57592, 2870
641002,57669, 2871
641502,57741, 2872
642002,57817, 2873
642502,57893, 2876
643002,57968, 2878
643502,58041, 2880
644002,58115, 2881
644502,58185, 2882
645002,58262, 2882
645502,58335, 2884
646002,58417, 2884
646502,58488, 2884
647002,58564, 2886
647502,58642, 2886
648002,58723, 2886
648502,58798, 2888
649002,58879, 2888
649502,58953, 2890
650002,59034, 2890
650502,59107, 2893
651002,59181, 2894
651502,59255, 2897
652002,59332, 2899
652502,59409, 2899
653002,59481, 2903
653502,59554, 2903
654002,59629, 2903
654502,59704, 2905
655002,59774, 2907
655502,59853, 2909
656002,59931, 2910
656502,60004, 2912
657002,60083, 2913
657502,60160, 2914
658002,60242, 2915
658502,60310, 2917
659002,60390, 2917
659502,60467, 2920
660002,60547, 2920
660502,60619, 2922
661002,60696, 2922
661502,60771, 2923
662002,60844, 2924
662502,60916, 2925
663002,60991, 2925
663502,61071, 2925
664002,61150, 2926
664502,61229, 2926
665002,61302, 2927
665502,61376, 2929
666002,61451, 2931
666502,61528, 2933
667002,61600, 2935
667502,61672, 2938
668002,61750, 2939
668502,61828, 2940
669002,61903, 2943
669502,61980, 2945
670002,62061, 2945
670502,62137, 2946
671002,62213, 2947
671502,62290, 2948
672002,62368, 2948
672502,62446, 2948
673002,62523, 2948
673502,62596, 2949
674002,62676, 2950
674502,62753, 2952
675002,62829, 2952
675502,62913, 2953
676002,62989, 2954
676502,63067, 2956
677002,63147, 2957
677502,63230, 2960
678002,63306, 2962
678502,63384, 2965
679002,63470, 2965
679502,63546, 2968
680002,63620, 2970
680502,63700, 2971
681002,63774, 2973
681502,63848, 2974
682002,63930, 2974
682502,64004, 2977
683002,64081, 2978
683502,64158, 2978
684002,64229, 2981
684502,64304, 2982
685002,64382, 2983
685502,64455, 2986
686002,64534, 2986
686502,64611, 2988
687002,64687, 2989
687502,64771, 2989
688002,64852, 2989
688502,64937, 2989
689002,65017, 2990
689502,65097, 2991
690002,65173, 2993
690502,65254, 2994
691002,65332, 2995
691502,65413, 2997
692002,65491, 2998
692502,65572, 2998
693002,65645, 3001
693502,65729, 3001
694002,65814, 3001
694502,65896, 3002
695002,65977, 3002
695502,66059, 3002
696002,66136, 3004
696502,66218, 3004
697002,66300, 3005
697502,66376, 3008
698002,66458, 3009
698502,66543, 3010
699002,66627, 3011
699502,66712, 3011
700002,66795, 3011
700502,66877, 3013
701002,66955, 3016
701502,67038, 3016
702002,67115, 3017
702502,67192, 3019
703002,67280, 3020
703502,67364, 3021
704002,67442, 3022
704502,67520, 3024
705002,67599, 3024
705502,67682, 3026
706002,67758, 3028
706502,67836, 3029
707002,67915, 3031
707502,67994, 3031
708002,68082, 3031
708502,68164, 3032
709002,68241, 3034
709502,68325, 3034
710002,68406, 3035
710502,68484, 3035
711002,68566, 3037
711502,68647, 3037
712002,68732, 3037
712502,68812, 3038
713002,68897, 3040
713502,68982, 3040
714002,69067, 3042
714502,69148, 3043
715002,69228, 3044
715502,69309, 3045
716002,69390, 3045
716502,69477, 3046
717002,69564, 3047
717502,69639, 3047
718002,69724, 3048
718502,69809, 3048
719002,69895, 3050
719502,69979, 3052
720002,70062, 3054
720502,70139, 3056
721002,70226, 3056
721502,70307, 3060
722002,70379, 3066
722502,70452, 3070
723002,70527, 3071
723502,70602, 3075
724002,70681, 3077
724502,70765, 3078
725002,70842, 3082
