step, arrivals_sum, infringement_sum, reward 
321002,1693, 1987, -58337.16443464978
321502,1710, 1987, -45437.27117530332
322002,1737, 1987, -34225.97803460733
322502,1751, 1990, -51153.2599336413
323002,1772, 1990, -50336.13974620118
323502,1789, 1991, -42588.74837163993
324002,1803, 1992, -42915.551374037284
324502,1816, 1994, -45560.37698803304
325002,1840, 1996, -59453.11827703676
325502,1852, 1997, -55436.27841784409
326002,1871, 1999, -55811.41939094459
326502,1892, 1999, -48267.52071996406
327002,1905, 2002, -53827.65749135974
327502,1926, 2004, -50441.585596819816
328002,1943, 2008, -54374.12251263468
328502,1967, 2011, -50428.42263927797
329002,1985, 2014, -45359.458569172886
329502,1997, 2015, -51894.32162051747
330002,2013, 2017, -52490.049702935656
330502,2026, 2020, -49479.921109665825
331002,2046, 2021, -54279.06688035495
331502,2064, 2023, -61669.339460412506
332002,2079, 2024, -46443.45936686138
332502,2097, 2027, -47652.976742596744
333002,2116, 2031, -49389.970394743155
333502,2138, 2033, -61098.512554179295
334002,2160, 2035, -50784.26099492377
334502,2176, 2040, -54524.45701264045
335002,2193, 2044, -52072.41321631777
335502,2209, 2045, -56798.75635798706
336002,2229, 2046, -60227.76194229128
336502,2252, 2049, -59495.001917812275
337002,2282, 2050, -54211.816836109894
337502,2297, 2052, -57827.06496413471
338002,2315, 2054, -39430.72346079424
338502,2333, 2059, -52548.70869226838
339002,2358, 2060, -29706.83799048158
339502,2382, 2061, -34043.869772281614
340002,2397, 2062, -43459.308182276014
340502,2411, 2066, -52797.18896839273
341002,2428, 2067, -38962.86451299512
341502,2445, 2068, -46852.848385494086
342002,2460, 2070, -56795.304426227485
342502,2482, 2072, -48956.22417390067
343002,2503, 2074, -43970.86623974561
343502,2515, 2078, -65944.19200874935
344002,2526, 2080, -45566.75823542914
344502,2553, 2081, -36815.497701753746
345002,2579, 2082, -45332.67894710909
345502,2602, 2085, -67271.92200179584
346002,2618, 2086, -54239.709895035194
346502,2636, 2086, -45464.76979501423
347002,2654, 2087, -56246.039168298536
347502,2665, 2089, -69573.22010392719
348002,2677, 2091, -52908.05157826604
348502,2698, 2093, -55550.77294983913
349002,2711, 2096, -34527.33333362569
349502,2728, 2096, -31235.012007787067
350002,2739, 2097, -41467.11830042428
350502,2750, 2099, -36743.8031138126
351002,2763, 2100, -54585.61827207066
351502,2782, 2100, -33878.150256509514
352002,2804, 2102, -38915.47451785742
352502,2821, 2105, -55326.273379694205
353002,2845, 2105, -44676.57457277528
353502,2860, 2106, -40888.087650171175
354002,2870, 2108, -36200.87397054066
354502,2888, 2111, -38997.972559639005
355002,2912, 2114, -48311.47748568356
355502,2935, 2115, -47629.71524572186
356002,2951, 2118, -44565.13611425646
356502,2968, 2119, -34838.63865331584
357002,2988, 2124, -43240.853744224994
357502,3006, 2125, -50542.93905631358
358002,3021, 2126, -54034.469130117795
358502,3042, 2128, -44883.75923638989
359002,3070, 2130, -26618.601049018373
359502,3085, 2135, -65205.09904129294
360002,3104, 2136, -26285.50448956636
360502,3124, 2139, -39296.53287309113
361002,3142, 2141, -51322.33703955903
361502,3159, 2143, -27891.256030195203
362002,3186, 2144, -26056.147439630295
362502,3211, 2147, -51459.90485132276
363002,3234, 2151, -47952.938193721464
363502,3258, 2151, -35927.33771454403
364002,3272, 2154, -43273.72933628637
364502,3296, 2157, -46940.707975387544
365002,3309, 2158, -36002.6730068959
365502,3333, 2160, -29755.64791181926
366002,3358, 2162, -49455.818236681196
366502,3375, 2163, -23606.125202143827
367002,3397, 2166, -34509.05925852344
367502,3411, 2168, -40705.55073834644
368002,3425, 2171, -42350.93716247924
368502,3443, 2175, -48110.770076765795
369002,3449, 2180, -38400.17002097564
369502,3463, 2181, -24342.451512822074
370002,3481, 2185, -47444.58619275922
370502,3506, 2186, -43598.69419161983
371002,3525, 2189, -50494.97169874178
371502,3541, 2191, -38864.7535461019
372002,3557, 2194, -43301.85018834118
372502,3577, 2197, -47299.34998005671
373002,3606, 2200, -36349.14413449011
373502,3622, 2202, -45746.14460458593
374002,3630, 2208, -61245.384486352195
374502,3650, 2210, -44437.63882777962
375002,3669, 2210, -39634.62334794007
375502,3685, 2213, -37102.351183233
376002,3712, 2213, -27975.013848672563
376502,3736, 2213, -22893.073502384737
377002,3761, 2215, -29055.769731297507
377502,3783, 2215, -27415.599350149336
378002,3808, 2218, -52236.83441042151
378502,3830, 2219, -34280.78520065758
379002,3862, 2222, -36005.15024765715
379502,3882, 2223, -37793.224149042275
380002,3897, 2224, -32677.10201817332
380502,3913, 2225, -33428.887925236224
381002,3939, 2228, -51663.48996359669
381502,3955, 2231, -40866.493786508334
382002,3975, 2237, -42226.18605099296
382502,3994, 2239, -32372.71010347372
383002,4008, 2242, -43203.68194171268
383502,4015, 2244, -46796.54657065327
384002,4022, 2248, -56072.49792761833
384502,4041, 2251, -44146.704965297016
385002,4046, 2258, -65565.28573766147
385502,4068, 2261, -43076.90647257923
386002,4088, 2262, -21976.224375070713
